Ano,Mês,Dia,Ano,Mês,Dia,Ano,Mês,Dia,Ano,Mês,Dia
2018,agosto,14,2017,agosto,16,2017,agosto,14,2018,agosto,14
2018,agosto,14,2017,agosto,17,2017,agosto,15,2018,agosto,14
2018,agosto,15,2017,agosto,17,2017,agosto,15,2018,agosto,15
2018,agosto,15,2017,agosto,18,2017,agosto,16,2018,agosto,15
2018,agosto,16,2017,agosto,18,2017,agosto,16,2018,agosto,16
2018,agosto,17,2017,agosto,19,2017,agosto,17,2018,agosto,17
2018,agosto,18,2017,agosto,19,2017,agosto,17,2018,agosto,18
2018,agosto,18,2017,agosto,20,2017,agosto,18,2018,agosto,18
2018,agosto,18,2017,agosto,23,2017,agosto,21,2018,agosto,18
2018,agosto,21,2017,agosto,20,2017,agosto,18,2018,agosto,21
2018,agosto,21,2017,agosto,23,2017,agosto,21,2018,agosto,21
2018,agosto,21,2017,agosto,24,2017,agosto,22,2018,agosto,21
2018,agosto,21,2017,agosto,25,2017,agosto,23,2018,agosto,21
2018,agosto,22,2017,agosto,24,2017,agosto,22,2018,agosto,22
2018,agosto,22,2017,agosto,25,2017,agosto,23,2018,agosto,22
2018,agosto,23,2017,agosto,25,2017,agosto,23,2018,agosto,23
2018,agosto,23,2017,agosto,26,2017,agosto,24,2018,agosto,23
2018,agosto,24,2017,agosto,25,2017,agosto,23,2018,agosto,24
2018,agosto,24,2017,agosto,26,2017,agosto,24,2018,agosto,24
2018,agosto,24,2017,agosto,27,2017,agosto,25,2018,agosto,24
2018,agosto,24,2017,outubro,26,2017,outubro,24,2018,agosto,24
2018,agosto,25,2017,agosto,26,2017,agosto,24,2018,agosto,25
2018,agosto,25,2017,agosto,27,2017,agosto,25,2018,agosto,25
2018,agosto,25,2017,agosto,30,2017,agosto,28,2018,agosto,25
2018,agosto,28,2017,agosto,27,2017,agosto,25,2018,agosto,28
2018,agosto,28,2017,agosto,30,2017,agosto,28,2018,agosto,28
2018,agosto,28,2017,agosto,31,2017,agosto,29,2018,agosto,28
2018,agosto,29,2017,agosto,31,2017,agosto,29,2018,agosto,29
2018,agosto,30,2017,setembro,1,2017,agosto,30,2018,agosto,30
2018,agosto,30,2017,setembro,2,2017,agosto,31,2018,agosto,30
2018,agosto,31,2017,setembro,2,2017,agosto,31,2018,agosto,31
2018,agosto,31,2017,outubro,5,2017,outubro,3,2018,agosto,31
2018,setembro,1,2017,setembro,2,2017,agosto,31,2018,setembro,1
2018,setembro,1,2017,setembro,3,2017,setembro,1,2018,setembro,1
2018,setembro,1,2017,setembro,6,2017,setembro,4,2018,setembro,1
2018,setembro,3,2017,setembro,6,2017,setembro,4,2018,setembro,3
2018,setembro,4,2017,setembro,6,2017,setembro,4,2018,setembro,4
2018,setembro,4,2017,setembro,7,2017,setembro,5,2018,setembro,4
2018,setembro,5,2017,setembro,7,2017,setembro,5,2018,setembro,5
2018,setembro,5,2017,setembro,8,2017,setembro,6,2018,setembro,5
2018,setembro,6,2017,setembro,7,2017,setembro,5,2018,setembro,6
2018,setembro,6,2017,setembro,8,2017,setembro,6,2018,setembro,6
2018,setembro,6,2017,setembro,9,2017,setembro,7,2018,setembro,6
2018,setembro,7,2017,setembro,9,2017,setembro,7,2018,setembro,7
2018,setembro,7,2017,setembro,10,2017,setembro,8,2018,setembro,7
2018,setembro,7,2017,setembro,14,2017,setembro,12,2018,setembro,7
2018,setembro,8,2017,setembro,10,2017,setembro,8,2018,setembro,8
2018,setembro,12,2017,setembro,14,2017,setembro,12,2018,setembro,12
2018,setembro,12,2017,setembro,16,2017,setembro,14,2018,setembro,12
2018,setembro,13,2017,setembro,15,2017,setembro,13,2018,setembro,13
2018,setembro,13,2017,setembro,16,2017,setembro,14,2018,setembro,13
2018,setembro,14,2017,setembro,16,2017,setembro,14,2018,setembro,14
2018,setembro,14,2017,setembro,17,2017,setembro,15,2018,setembro,14
2018,setembro,14,2017,setembro,20,2017,setembro,18,2018,setembro,14
2018,setembro,14,2017,setembro,21,2017,setembro,19,2018,setembro,14
2018,setembro,15,2017,setembro,17,2017,setembro,15,2018,setembro,15
2018,setembro,15,2017,setembro,20,2017,setembro,18,2018,setembro,15
2018,setembro,18,2017,setembro,20,2017,setembro,18,2018,setembro,18
2018,setembro,18,2017,setembro,21,2017,setembro,19,2018,setembro,18
2018,setembro,18,2017,setembro,22,2017,setembro,20,2018,setembro,18
2018,setembro,19,2017,setembro,21,2017,setembro,19,2018,setembro,19
2018,setembro,19,2017,setembro,22,2017,setembro,20,2018,setembro,19
2018,setembro,20,2017,setembro,22,2017,setembro,20,2018,setembro,20
2018,setembro,20,2017,setembro,23,2017,setembro,21,2018,setembro,20
2018,setembro,20,2017,setembro,24,2017,setembro,22,2018,setembro,20
2018,setembro,21,2017,setembro,22,2017,setembro,20,2018,setembro,21
2018,setembro,21,2017,setembro,23,2017,setembro,21,2018,setembro,21
2018,setembro,22,2017,setembro,24,2017,setembro,22,2018,setembro,22
2018,setembro,22,2017,setembro,27,2017,setembro,25,2018,setembro,22
2018,setembro,22,2017,outubro,1,2017,setembro,29,2018,setembro,22
2018,setembro,24,2017,setembro,27,2017,setembro,25,2018,setembro,24
2018,setembro,25,2017,setembro,27,2017,setembro,25,2018,setembro,25
2018,setembro,25,2017,setembro,28,2017,setembro,26,2018,setembro,25
2018,setembro,26,2017,setembro,28,2017,setembro,26,2018,setembro,26
2018,setembro,26,2017,setembro,29,2017,setembro,27,2018,setembro,26
2018,setembro,26,2017,setembro,30,2017,setembro,28,2018,setembro,26
2018,setembro,27,2017,setembro,29,2017,setembro,27,2018,setembro,27
2018,setembro,27,2017,setembro,30,2017,setembro,28,2018,setembro,27
2018,setembro,27,2017,outubro,6,2017,outubro,4,2018,setembro,27
2018,setembro,28,2017,setembro,30,2017,setembro,28,2018,setembro,28
2018,setembro,28,2017,outubro,4,2017,outubro,2,2018,setembro,28
2018,setembro,29,2017,outubro,1,2017,setembro,29,2018,setembro,29
2018,outubro,2,2017,outubro,4,2017,outubro,2,2018,outubro,2
2018,outubro,2,2017,outubro,5,2017,outubro,3,2018,outubro,2
2018,outubro,3,2017,outubro,4,2017,outubro,2,2018,outubro,3
2018,outubro,3,2017,outubro,5,2017,outubro,3,2018,outubro,3
2018,outubro,4,2017,outubro,5,2017,outubro,3,2018,outubro,4
2018,outubro,4,2017,outubro,6,2017,outubro,4,2018,outubro,4
2018,outubro,4,2017,outubro,7,2017,outubro,5,2018,outubro,4
2018,outubro,5,2017,outubro,6,2017,outubro,4,2018,outubro,5
2018,outubro,5,2017,outubro,7,2017,outubro,5,2018,outubro,5
2018,outubro,5,2017,outubro,8,2017,outubro,6,2018,outubro,5
2018,outubro,5,2017,outubro,11,2017,outubro,9,2018,outubro,5
2018,outubro,6,2017,outubro,7,2017,outubro,5,2018,outubro,6
2018,outubro,6,2017,outubro,8,2017,outubro,6,2018,outubro,6
2018,outubro,6,2017,outubro,11,2017,outubro,9,2018,outubro,6
2018,outubro,9,2017,outubro,8,2017,outubro,6,2018,outubro,9
2018,outubro,9,2017,outubro,11,2017,outubro,9,2018,outubro,9
2018,outubro,9,2017,outubro,12,2017,outubro,10,2018,outubro,9
2018,outubro,9,2017,outubro,13,2017,outubro,11,2018,outubro,9
2018,outubro,10,2017,outubro,7,2017,outubro,5,2018,outubro,10
2018,outubro,10,2017,outubro,11,2017,outubro,9,2018,outubro,10
2018,outubro,10,2017,outubro,12,2017,outubro,10,2018,outubro,10
2018,outubro,11,2017,outubro,7,2017,outubro,5,2018,outubro,11
2018,outubro,11,2017,outubro,12,2017,outubro,10,2018,outubro,11
2018,outubro,11,2017,outubro,13,2017,outubro,11,2018,outubro,11
2018,outubro,11,2017,novembro,1,2017,outubro,30,2018,outubro,11
2018,outubro,12,2017,outubro,7,2017,outubro,5,2018,outubro,12
2018,outubro,12,2017,outubro,13,2017,outubro,11,2018,outubro,12
2018,outubro,12,2017,outubro,14,2017,outubro,12,2018,outubro,12
2018,outubro,12,2017,outubro,15,2017,outubro,13,2018,outubro,12
2018,outubro,13,2017,outubro,7,2017,outubro,5,2018,outubro,13
2018,outubro,13,2017,outubro,14,2017,outubro,12,2018,outubro,13
2018,outubro,13,2017,outubro,15,2017,outubro,13,2018,outubro,13
2018,outubro,13,2017,outubro,29,2017,outubro,27,2018,outubro,13
2018,outubro,14,2017,outubro,20,2017,outubro,18,2018,outubro,14
2018,outubro,16,2017,outubro,18,2017,outubro,16,2018,outubro,16
2018,outubro,17,2017,outubro,19,2017,outubro,17,2018,outubro,17
2018,outubro,17,2017,outubro,25,2017,outubro,23,2018,outubro,17
2018,outubro,17,2017,outubro,26,2017,outubro,24,2018,outubro,17
2018,outubro,18,2017,outubro,20,2017,outubro,18,2018,outubro,18
2018,outubro,18,2017,outubro,21,2017,outubro,19,2018,outubro,18
2018,outubro,19,2017,outubro,21,2017,outubro,19,2018,outubro,19
2018,outubro,19,2017,outubro,22,2017,outubro,20,2018,outubro,19
2018,outubro,19,2017,outubro,25,2017,outubro,23,2018,outubro,19
2018,outubro,20,2017,outubro,22,2017,outubro,20,2018,outubro,20
2018,outubro,20,2017,novembro,16,2017,novembro,14,2018,outubro,20
2018,outubro,23,2017,outubro,25,2017,outubro,23,2018,outubro,23
2018,outubro,23,2017,outubro,26,2017,outubro,24,2018,outubro,23
2018,outubro,24,2017,outubro,26,2017,outubro,24,2018,outubro,24
2018,outubro,24,2017,outubro,27,2017,outubro,25,2018,outubro,24
2018,outubro,25,2017,outubro,27,2017,outubro,25,2018,outubro,25
2018,outubro,25,2017,outubro,28,2017,outubro,26,2018,outubro,25
2018,outubro,26,2017,outubro,28,2017,outubro,26,2018,outubro,26
2018,outubro,26,2017,dezembro,28,2017,dezembro,26,2018,outubro,26
2018,outubro,27,2017,outubro,29,2017,outubro,27,2018,outubro,27
2018,outubro,27,2017,novembro,1,2017,outubro,30,2018,outubro,27
2018,outubro,30,2017,novembro,1,2017,outubro,30,2018,outubro,30
2018,outubro,30,2017,novembro,17,2017,novembro,15,2018,outubro,30
2018,outubro,31,2017,novembro,2,2017,outubro,31,2018,outubro,31
2018,outubro,31,2017,novembro,3,2017,novembro,1,2018,outubro,31
2018,novembro,1,2017,novembro,3,2017,novembro,1,2018,novembro,1
2018,novembro,1,2017,novembro,4,2017,novembro,2,2018,novembro,1
2018,novembro,2,2017,novembro,4,2017,novembro,2,2018,novembro,2
2018,novembro,2,2017,novembro,18,2017,novembro,16,2018,novembro,2
2018,novembro,2,2017,dezembro,7,2017,dezembro,5,2018,novembro,2
2018,novembro,3,2017,novembro,5,2017,novembro,3,2018,novembro,3
2018,novembro,3,2017,novembro,8,2017,novembro,6,2018,novembro,3
2018,novembro,6,2017,novembro,8,2017,novembro,6,2018,novembro,6
2018,novembro,7,2017,novembro,9,2017,novembro,7,2018,novembro,7
2018,novembro,7,2017,novembro,10,2017,novembro,8,2018,novembro,7
2018,novembro,8,2017,novembro,9,2017,novembro,7,2018,novembro,8
2018,novembro,8,2017,novembro,10,2017,novembro,8,2018,novembro,8
2018,novembro,8,2017,novembro,11,2017,novembro,9,2018,novembro,8
2018,novembro,9,2017,novembro,10,2017,novembro,8,2018,novembro,9
2018,novembro,9,2017,novembro,11,2017,novembro,9,2018,novembro,9
2018,novembro,9,2017,novembro,12,2017,novembro,10,2018,novembro,9
2018,novembro,9,2017,novembro,17,2017,novembro,15,2018,novembro,9
2018,novembro,10,2017,novembro,12,2017,novembro,10,2018,novembro,10
2018,novembro,13,2017,novembro,15,2017,novembro,13,2018,novembro,13
2018,novembro,13,2017,novembro,16,2017,novembro,14,2018,novembro,13
2018,novembro,13,2017,novembro,19,2017,novembro,17,2018,novembro,13
2018,novembro,14,2017,novembro,15,2017,novembro,13,2018,novembro,14
2018,novembro,14,2017,novembro,16,2017,novembro,14,2018,novembro,14
2018,novembro,15,2017,novembro,17,2017,novembro,15,2018,novembro,15
2018,novembro,15,2017,novembro,18,2017,novembro,16,2018,novembro,15
2018,novembro,16,2017,novembro,18,2017,novembro,16,2018,novembro,16
2018,novembro,16,2017,novembro,19,2017,novembro,17,2018,novembro,16
2018,novembro,17,2017,novembro,18,2017,novembro,16,2018,novembro,17
2018,novembro,17,2017,novembro,19,2017,novembro,17,2018,novembro,17
2018,novembro,20,2017,novembro,22,2017,novembro,20,2018,novembro,20
2018,novembro,20,2017,novembro,23,2017,novembro,21,2018,novembro,20
2018,novembro,21,2017,novembro,22,2017,novembro,20,2018,novembro,21
2018,novembro,21,2017,novembro,23,2017,novembro,21,2018,novembro,21
2018,novembro,22,2017,novembro,24,2017,novembro,22,2018,novembro,22
2018,novembro,22,2017,novembro,26,2017,novembro,24,2018,novembro,22
2018,novembro,23,2017,novembro,25,2017,novembro,23,2018,novembro,23
2018,novembro,23,2017,novembro,26,2017,novembro,24,2018,novembro,23
2018,novembro,23,2017,novembro,30,2017,novembro,28,2018,novembro,23
2018,novembro,24,2017,novembro,26,2017,novembro,24,2018,novembro,24
2018,novembro,24,2017,novembro,29,2017,novembro,27,2018,novembro,24
2018,novembro,24,2017,novembro,30,2017,novembro,28,2018,novembro,24
2018,novembro,24,2017,dezembro,3,2017,dezembro,1,2018,novembro,24
2018,novembro,27,2017,novembro,29,2017,novembro,27,2018,novembro,27
2018,novembro,27,2017,novembro,30,2017,novembro,28,2018,novembro,27
2018,novembro,28,2017,novembro,30,2017,novembro,28,2018,novembro,28
2018,novembro,28,2017,dezembro,1,2017,novembro,29,2018,novembro,28
2018,novembro,28,2017,dezembro,2,2017,novembro,30,2018,novembro,28
2018,novembro,29,2017,dezembro,1,2017,novembro,29,2018,novembro,29
2018,novembro,29,2017,dezembro,2,2017,novembro,30,2018,novembro,29
2018,novembro,29,2017,dezembro,8,2017,dezembro,6,2018,novembro,29
2018,novembro,30,2017,dezembro,2,2017,novembro,30,2018,novembro,30
2018,novembro,30,2017,dezembro,6,2017,dezembro,4,2018,novembro,30
2018,dezembro,1,2017,dezembro,3,2017,dezembro,1,2018,dezembro,1
2018,dezembro,4,2017,dezembro,6,2017,dezembro,4,2018,dezembro,4
2018,dezembro,4,2017,dezembro,7,2017,dezembro,5,2018,dezembro,4
2018,dezembro,5,2017,dezembro,6,2017,dezembro,4,2018,dezembro,5
2018,dezembro,5,2017,dezembro,7,2017,dezembro,5,2018,dezembro,5
2018,dezembro,6,2017,dezembro,7,2017,dezembro,5,2018,dezembro,6
2018,dezembro,6,2017,dezembro,8,2017,dezembro,6,2018,dezembro,6
2018,dezembro,6,2017,dezembro,9,2017,dezembro,7,2018,dezembro,6
2018,dezembro,7,2017,dezembro,8,2017,dezembro,6,2018,dezembro,7
2018,dezembro,7,2017,dezembro,9,2017,dezembro,7,2018,dezembro,7
2018,dezembro,7,2017,dezembro,10,2017,dezembro,8,2018,dezembro,7
2018,dezembro,7,2017,dezembro,13,2017,dezembro,11,2018,dezembro,7
2018,dezembro,8,2017,dezembro,9,2017,dezembro,7,2018,dezembro,8
2018,dezembro,8,2017,dezembro,10,2017,dezembro,8,2018,dezembro,8
2018,dezembro,8,2017,dezembro,13,2017,dezembro,11,2018,dezembro,8
2018,dezembro,11,2017,dezembro,10,2017,dezembro,8,2018,dezembro,11
2018,dezembro,11,2017,dezembro,13,2017,dezembro,11,2018,dezembro,11
2018,dezembro,11,2017,dezembro,14,2017,dezembro,12,2018,dezembro,11
2018,dezembro,11,2017,dezembro,15,2017,dezembro,13,2018,dezembro,11
2018,dezembro,12,2017,dezembro,9,2017,dezembro,7,2018,dezembro,12
2018,dezembro,12,2017,dezembro,13,2017,dezembro,11,2018,dezembro,12
2018,dezembro,12,2017,dezembro,14,2017,dezembro,12,2018,dezembro,12
2018,dezembro,13,2017,dezembro,9,2017,dezembro,7,2018,dezembro,13
2018,dezembro,13,2017,dezembro,14,2017,dezembro,12,2018,dezembro,13
2018,dezembro,13,2017,dezembro,15,2017,dezembro,13,2018,dezembro,13
2018,dezembro,13,2018,janeiro,3,2018,janeiro,1,2018,dezembro,13
2018,dezembro,14,2017,dezembro,9,2017,dezembro,7,2018,dezembro,14
2018,dezembro,14,2017,dezembro,15,2017,dezembro,13,2018,dezembro,14
2018,dezembro,14,2017,dezembro,16,2017,dezembro,14,2018,dezembro,14
2018,dezembro,14,2017,dezembro,17,2017,dezembro,15,2018,dezembro,14
2018,dezembro,15,2017,dezembro,9,2017,dezembro,7,2018,dezembro,15
2018,dezembro,15,2017,dezembro,16,2017,dezembro,14,2018,dezembro,15
2018,dezembro,15,2017,dezembro,17,2017,dezembro,15,2018,dezembro,15
2018,dezembro,15,2017,dezembro,31,2017,dezembro,29,2018,dezembro,15
2018,dezembro,16,2017,dezembro,22,2017,dezembro,20,2018,dezembro,16
2018,dezembro,18,2017,dezembro,20,2017,dezembro,18,2018,dezembro,18
2018,dezembro,19,2017,dezembro,21,2017,dezembro,19,2018,dezembro,19
2018,dezembro,19,2017,dezembro,27,2017,dezembro,25,2018,dezembro,19
2018,dezembro,19,2017,dezembro,28,2017,dezembro,26,2018,dezembro,19
2018,dezembro,20,2017,dezembro,22,2017,dezembro,20,2018,dezembro,20
2018,dezembro,20,2017,dezembro,23,2017,dezembro,21,2018,dezembro,20
2018,dezembro,21,2017,dezembro,23,2017,dezembro,21,2018,dezembro,21
2018,dezembro,21,2017,dezembro,24,2017,dezembro,22,2018,dezembro,21
2018,dezembro,21,2017,dezembro,27,2017,dezembro,25,2018,dezembro,21
2018,dezembro,22,2017,dezembro,24,2017,dezembro,22,2018,dezembro,22
2018,dezembro,25,2017,dezembro,27,2017,dezembro,25,2018,dezembro,25
2018,dezembro,25,2017,dezembro,28,2017,dezembro,26,2018,dezembro,25
2018,dezembro,26,2017,dezembro,28,2017,dezembro,26,2018,dezembro,26
2018,dezembro,26,2017,dezembro,29,2017,dezembro,27,2018,dezembro,26
2018,dezembro,27,2017,dezembro,29,2017,dezembro,27,2018,dezembro,27
2018,dezembro,27,2017,dezembro,30,2017,dezembro,28,2018,dezembro,27
2018,dezembro,28,2017,dezembro,30,2017,dezembro,28,2018,dezembro,28
2018,dezembro,29,2017,dezembro,31,2017,dezembro,29,2018,dezembro,29
2018,dezembro,29,2018,janeiro,3,2018,janeiro,1,2018,dezembro,29
2018,dezembro,30,2018,janeiro,1,2017,dezembro,30,2018,dezembro,30
2018,dezembro,30,2018,janeiro,2,2017,dezembro,31,2018,dezembro,30
2018,dezembro,31,2018,janeiro,1,2017,dezembro,30,2018,dezembro,31
2018,dezembro,31,2018,janeiro,2,2017,dezembro,31,2018,dezembro,31
2019,janeiro,1,2018,janeiro,3,2018,janeiro,1,2019,janeiro,1
2019,janeiro,2,2018,janeiro,4,2018,janeiro,2,2019,janeiro,2
2019,janeiro,2,2018,janeiro,5,2018,janeiro,3,2019,janeiro,2
2019,janeiro,3,2018,janeiro,5,2018,janeiro,3,2019,janeiro,3
2019,janeiro,3,2018,janeiro,6,2018,janeiro,4,2019,janeiro,3
2019,janeiro,4,2018,janeiro,6,2018,janeiro,4,2019,janeiro,4
2019,janeiro,5,2018,janeiro,7,2018,janeiro,5,2019,janeiro,5
2019,janeiro,5,2018,janeiro,10,2018,janeiro,8,2019,janeiro,5
2019,janeiro,6,2018,janeiro,8,2018,janeiro,6,2019,janeiro,6
2019,janeiro,7,2018,janeiro,9,2018,janeiro,7,2019,janeiro,7
2019,janeiro,7,2018,janeiro,10,2018,janeiro,8,2019,janeiro,7
2019,janeiro,7,2018,janeiro,14,2018,janeiro,12,2019,janeiro,7
2019,janeiro,8,2018,janeiro,10,2018,janeiro,8,2019,janeiro,8
2019,janeiro,8,2018,janeiro,11,2018,janeiro,9,2019,janeiro,8
2019,janeiro,8,2018,janeiro,16,2018,janeiro,14,2019,janeiro,8
2019,janeiro,9,2018,janeiro,11,2018,janeiro,9,2019,janeiro,9
2019,janeiro,12,2018,janeiro,14,2018,janeiro,12,2019,janeiro,12
2019,janeiro,12,2018,janeiro,15,2018,janeiro,13,2019,janeiro,12
2019,janeiro,12,2018,janeiro,16,2018,janeiro,14,2019,janeiro,12
2019,janeiro,12,2018,janeiro,30,2018,janeiro,28,2019,janeiro,12
2019,janeiro,13,2018,janeiro,15,2018,janeiro,13,2019,janeiro,13
2019,janeiro,13,2018,janeiro,16,2018,janeiro,14,2019,janeiro,13
2019,janeiro,13,2018,janeiro,17,2018,janeiro,15,2019,janeiro,13
2019,janeiro,14,2018,janeiro,8,2018,janeiro,6,2019,janeiro,14
2019,janeiro,14,2018,janeiro,16,2018,janeiro,14,2019,janeiro,14
2019,janeiro,14,2018,janeiro,17,2018,janeiro,15,2019,janeiro,14
2019,janeiro,15,2018,janeiro,17,2018,janeiro,15,2019,janeiro,15
2019,janeiro,15,2018,janeiro,18,2018,janeiro,16,2019,janeiro,15
2019,janeiro,16,2018,janeiro,17,2018,janeiro,15,2019,janeiro,16
2019,janeiro,16,2018,janeiro,18,2018,janeiro,16,2019,janeiro,16
2019,janeiro,16,2018,janeiro,21,2018,janeiro,19,2019,janeiro,16
2019,janeiro,19,2018,janeiro,18,2018,janeiro,16,2019,janeiro,19
2019,janeiro,19,2018,janeiro,21,2018,janeiro,19,2019,janeiro,19
2019,janeiro,19,2018,janeiro,22,2018,janeiro,20,2019,janeiro,19
2019,janeiro,19,2018,janeiro,23,2018,janeiro,21,2019,janeiro,19
2019,janeiro,20,2018,janeiro,21,2018,janeiro,19,2019,janeiro,20
2019,janeiro,20,2018,janeiro,22,2018,janeiro,20,2019,janeiro,20
2019,janeiro,20,2018,janeiro,24,2018,janeiro,22,2019,janeiro,20
2019,janeiro,21,2018,janeiro,22,2018,janeiro,20,2019,janeiro,21
2019,janeiro,21,2018,janeiro,23,2018,janeiro,21,2019,janeiro,21
2019,janeiro,22,2018,janeiro,24,2018,janeiro,22,2019,janeiro,22
2019,janeiro,22,2018,janeiro,25,2018,janeiro,23,2019,janeiro,22
2019,janeiro,22,2018,janeiro,30,2018,janeiro,28,2019,janeiro,22
2019,janeiro,23,2018,janeiro,25,2018,janeiro,23,2019,janeiro,23
2019,janeiro,23,2018,janeiro,28,2018,janeiro,26,2019,janeiro,23
2019,janeiro,26,2018,janeiro,28,2018,janeiro,26,2019,janeiro,26
2019,janeiro,26,2018,janeiro,29,2018,janeiro,27,2019,janeiro,26
2019,janeiro,26,2018,janeiro,31,2018,janeiro,29,2019,janeiro,26
2019,janeiro,27,2018,janeiro,29,2018,janeiro,27,2019,janeiro,27
2019,janeiro,27,2018,janeiro,30,2018,janeiro,28,2019,janeiro,27
2019,janeiro,27,2018,janeiro,31,2018,janeiro,29,2019,janeiro,27
2019,janeiro,28,2018,janeiro,30,2018,janeiro,28,2019,janeiro,28
2019,janeiro,28,2018,janeiro,31,2018,janeiro,29,2019,janeiro,28
2019,janeiro,28,2018,fevereiro,1,2018,janeiro,30,2019,janeiro,28
2019,janeiro,29,2018,janeiro,31,2018,janeiro,29,2019,janeiro,29
2019,janeiro,29,2018,fevereiro,1,2018,janeiro,30,2019,janeiro,29
2019,janeiro,29,2018,fevereiro,4,2018,fevereiro,2,2019,janeiro,29
2019,janeiro,30,2018,fevereiro,1,2018,janeiro,30,2019,janeiro,30
2019,janeiro,30,2018,fevereiro,4,2018,fevereiro,2,2019,janeiro,30
2019,fevereiro,2,2018,fevereiro,4,2018,fevereiro,2,2019,fevereiro,2
2019,fevereiro,2,2018,fevereiro,5,2018,fevereiro,3,2019,fevereiro,2
2019,fevereiro,3,2018,fevereiro,5,2018,fevereiro,3,2019,fevereiro,3
2019,fevereiro,3,2018,fevereiro,6,2018,fevereiro,4,2019,fevereiro,3
2019,fevereiro,4,2018,fevereiro,6,2018,fevereiro,4,2019,fevereiro,4
2019,fevereiro,5,2018,fevereiro,7,2018,fevereiro,5,2019,fevereiro,5
2019,fevereiro,6,2018,fevereiro,7,2018,fevereiro,5,2019,fevereiro,6
2019,fevereiro,6,2018,fevereiro,8,2018,fevereiro,6,2019,fevereiro,6
2019,fevereiro,6,2018,fevereiro,11,2018,fevereiro,9,2019,fevereiro,6
2019,fevereiro,9,2018,fevereiro,8,2018,fevereiro,6,2019,fevereiro,9
2019,fevereiro,9,2018,fevereiro,11,2018,fevereiro,9,2019,fevereiro,9
2019,fevereiro,9,2018,fevereiro,12,2018,fevereiro,10,2019,fevereiro,9
2019,fevereiro,9,2018,fevereiro,13,2018,fevereiro,11,2019,fevereiro,9
2019,fevereiro,10,2018,fevereiro,12,2018,fevereiro,10,2019,fevereiro,10
2019,fevereiro,10,2018,fevereiro,13,2018,fevereiro,11,2019,fevereiro,10
2019,fevereiro,11,2018,fevereiro,13,2018,fevereiro,11,2019,fevereiro,11
2019,fevereiro,11,2018,fevereiro,14,2018,fevereiro,12,2019,fevereiro,11
2019,fevereiro,12,2018,fevereiro,13,2018,fevereiro,11,2019,fevereiro,12
2019,fevereiro,12,2018,fevereiro,14,2018,fevereiro,12,2019,fevereiro,12
2019,fevereiro,12,2018,fevereiro,15,2018,fevereiro,13,2019,fevereiro,12
2019,fevereiro,13,2018,fevereiro,14,2018,fevereiro,12,2019,fevereiro,13
2019,fevereiro,13,2018,fevereiro,15,2018,fevereiro,13,2019,fevereiro,13
2019,fevereiro,13,2018,fevereiro,18,2018,fevereiro,16,2019,fevereiro,13
2019,fevereiro,16,2018,fevereiro,15,2018,fevereiro,13,2019,fevereiro,16
2019,fevereiro,16,2018,fevereiro,18,2018,fevereiro,16,2019,fevereiro,16
2019,fevereiro,16,2018,fevereiro,19,2018,fevereiro,17,2019,fevereiro,16
2019,fevereiro,17,2018,fevereiro,19,2018,fevereiro,17,2019,fevereiro,17
2019,fevereiro,18,2018,fevereiro,20,2018,fevereiro,18,2019,fevereiro,18
2019,fevereiro,18,2018,fevereiro,21,2018,fevereiro,19,2019,fevereiro,18
2019,fevereiro,19,2018,fevereiro,21,2018,fevereiro,19,2019,fevereiro,19
2019,fevereiro,19,2018,março,25,2018,março,23,2019,fevereiro,19
2019,fevereiro,20,2018,fevereiro,21,2018,fevereiro,19,2019,fevereiro,20
2019,fevereiro,20,2018,fevereiro,22,2018,fevereiro,20,2019,fevereiro,20
2019,fevereiro,20,2018,fevereiro,25,2018,fevereiro,23,2019,fevereiro,20
2019,fevereiro,22,2018,fevereiro,25,2018,fevereiro,23,2019,fevereiro,22
