Ano,Mês,Dia,Ano,Mês,Dia,Ano,Mês,Dia,Ano,Mês,Dia
2019,fevereiro,23,2018,fevereiro,25,2018,fevereiro,23,2019,fevereiro,23
2019,fevereiro,23,2018,fevereiro,26,2018,fevereiro,24,2019,fevereiro,23
2019,fevereiro,24,2018,fevereiro,26,2018,fevereiro,24,2019,fevereiro,24
2019,fevereiro,24,2018,fevereiro,27,2018,fevereiro,25,2019,fevereiro,24
2019,fevereiro,25,2018,fevereiro,26,2018,fevereiro,24,2019,fevereiro,25
2019,fevereiro,25,2018,fevereiro,27,2018,fevereiro,25,2019,fevereiro,25
2019,fevereiro,25,2018,fevereiro,28,2018,fevereiro,26,2019,fevereiro,25
2019,fevereiro,26,2018,fevereiro,28,2018,fevereiro,26,2019,fevereiro,26
2019,fevereiro,26,2018,março,4,2018,março,2,2019,fevereiro,26
2019,março,2,2018,março,4,2018,março,2,2019,março,2
2019,março,2,2018,março,6,2018,março,4,2019,março,2
2019,março,3,2018,março,5,2018,março,3,2019,março,3
2019,março,3,2018,março,6,2018,março,4,2019,março,3
2019,março,4,2018,março,6,2018,março,4,2019,março,4
2019,março,4,2018,março,7,2018,março,5,2019,março,4
2019,março,4,2018,março,10,2018,março,8,2019,março,4
2019,março,4,2018,março,11,2018,março,9,2019,março,4
2019,março,5,2018,março,7,2018,março,5,2019,março,5
2019,março,5,2018,março,10,2018,março,8,2019,março,5
2019,março,8,2018,março,10,2018,março,8,2019,março,8
2019,março,8,2018,março,11,2018,março,9,2019,março,8
2019,março,8,2018,março,12,2018,março,10,2019,março,8
2019,março,9,2018,março,11,2018,março,9,2019,março,9
2019,março,9,2018,março,12,2018,março,10,2019,março,9
2019,março,10,2018,março,12,2018,março,10,2019,março,10
2019,março,10,2018,março,13,2018,março,11,2019,março,10
2019,março,10,2018,março,14,2018,março,12,2019,março,10
2019,março,11,2018,março,12,2018,março,10,2019,março,11
2019,março,11,2018,março,13,2018,março,11,2019,março,11
2019,março,12,2018,março,14,2018,março,12,2019,março,12
2019,março,12,2018,março,17,2018,março,15,2019,março,12
2019,março,12,2018,março,21,2018,março,19,2019,março,12
2019,março,14,2018,março,17,2018,março,15,2019,março,14
2019,março,15,2018,março,17,2018,março,15,2019,março,15
2019,março,15,2018,março,18,2018,março,16,2019,março,15
2019,março,16,2018,março,18,2018,março,16,2019,março,16
2019,março,16,2018,março,19,2018,março,17,2019,março,16
2019,março,16,2018,março,20,2018,março,18,2019,março,16
2019,março,17,2018,março,19,2018,março,17,2019,março,17
2019,março,17,2018,março,20,2018,março,18,2019,março,17
2019,março,17,2018,março,26,2018,março,24,2019,março,17
2019,março,18,2018,março,20,2018,março,18,2019,março,18
2019,março,18,2018,março,24,2018,março,22,2019,março,18
2019,março,19,2018,março,21,2018,março,19,2019,março,19
2019,março,22,2018,março,24,2018,março,22,2019,março,22
2019,março,22,2018,março,25,2018,março,23,2019,março,22
2019,março,23,2018,março,24,2018,março,22,2019,março,23
2019,março,23,2018,março,25,2018,março,23,2019,março,23
2019,março,24,2018,março,25,2018,março,23,2019,março,24
2019,março,24,2018,março,26,2018,março,24,2019,março,24
2019,março,24,2018,março,27,2018,março,25,2019,março,24
2019,março,25,2018,março,26,2018,março,24,2019,março,25
2019,março,25,2018,março,27,2018,março,25,2019,março,25
2019,março,25,2018,março,28,2018,março,26,2019,março,25
2019,março,26,2018,março,27,2018,março,25,2019,março,26
2019,março,26,2018,março,28,2018,março,26,2019,março,26
2019,março,29,2018,março,28,2018,março,26,2019,março,29
2019,março,29,2018,abril,1,2018,março,30,2019,março,29
2019,março,30,2018,março,27,2018,março,25,2019,março,30
2019,março,30,2018,abril,1,2018,março,30,2019,março,30
2019,março,30,2018,abril,2,2018,março,31,2019,março,30
2019,março,31,2018,março,27,2018,março,25,2019,março,31
2019,março,31,2018,abril,1,2018,março,30,2019,março,31
2019,março,31,2018,abril,2,2018,março,31,2019,março,31
2019,abril,1,2018,março,27,2018,março,25,2019,abril,1
2019,abril,2,2018,março,27,2018,março,25,2019,abril,2
2019,abril,5,2018,abril,7,2018,abril,5,2019,abril,5
2019,abril,6,2018,abril,8,2018,abril,6,2019,abril,6
2019,abril,7,2018,abril,9,2018,abril,7,2019,abril,7
2019,abril,7,2018,abril,10,2018,abril,8,2019,abril,7
2019,abril,7,2018,abril,14,2018,abril,12,2019,abril,7
2019,abril,8,2018,abril,10,2018,abril,8,2019,abril,8
2019,abril,8,2018,abril,11,2018,abril,9,2019,abril,8
2019,abril,8,2018,abril,16,2018,abril,14,2019,abril,8
2019,abril,9,2018,abril,11,2018,abril,9,2019,abril,9
2019,abril,12,2018,abril,14,2018,abril,12,2019,abril,12
2019,abril,12,2018,abril,15,2018,abril,13,2019,abril,12
2019,abril,12,2018,abril,16,2018,abril,14,2019,abril,12
2019,abril,13,2018,abril,15,2018,abril,13,2019,abril,13
2019,abril,13,2018,abril,16,2018,abril,14,2019,abril,13
2019,abril,13,2018,abril,17,2018,abril,15,2019,abril,13
2019,abril,14,2018,abril,8,2018,abril,6,2019,abril,14
2019,abril,14,2018,abril,16,2018,abril,14,2019,abril,14
2019,abril,14,2018,abril,17,2018,abril,15,2019,abril,14
2019,abril,15,2018,abril,17,2018,abril,15,2019,abril,15
2019,abril,15,2018,abril,18,2018,abril,16,2019,abril,15
2019,abril,16,2018,abril,17,2018,abril,15,2019,abril,16
2019,abril,16,2018,abril,18,2018,abril,16,2019,abril,16
2019,abril,16,2018,abril,21,2018,abril,19,2019,abril,16
2019,abril,16,2018,maio,22,2018,maio,20,2019,abril,16
2019,abril,19,2018,abril,18,2018,abril,16,2019,abril,19
2019,abril,19,2018,abril,21,2018,abril,19,2019,abril,19
2019,abril,19,2018,abril,22,2018,abril,20,2019,abril,19
2019,abril,19,2018,abril,23,2018,abril,21,2019,abril,19
2019,abril,20,2018,abril,21,2018,abril,19,2019,abril,20
2019,abril,20,2018,abril,22,2018,abril,20,2019,abril,20
2019,abril,20,2018,abril,24,2018,abril,22,2019,abril,20
2019,abril,21,2018,abril,22,2018,abril,20,2019,abril,21
2019,abril,21,2018,abril,23,2018,abril,21,2019,abril,21
2019,abril,22,2018,abril,24,2018,abril,22,2019,abril,22
2019,abril,22,2018,abril,25,2018,abril,23,2019,abril,22
2019,abril,23,2018,abril,25,2018,abril,23,2019,abril,23
2019,abril,23,2018,abril,28,2018,abril,26,2019,abril,23
2019,abril,23,2018,maio,21,2018,maio,19,2019,abril,23
2019,abril,26,2018,abril,28,2018,abril,26,2019,abril,26
2019,abril,26,2018,abril,29,2018,abril,27,2019,abril,26
2019,abril,27,2018,abril,29,2018,abril,27,2019,abril,27
2019,abril,27,2018,abril,30,2018,abril,28,2019,abril,27
2019,abril,27,2018,maio,1,2018,abril,29,2019,abril,27
2019,abril,28,2018,abril,30,2018,abril,28,2019,abril,28
2019,abril,28,2018,maio,1,2018,abril,29,2019,abril,28
2019,abril,28,2018,maio,2,2018,abril,30,2019,abril,28
2019,abril,28,2018,maio,28,2018,maio,26,2019,abril,28
2019,abril,29,2018,maio,1,2018,abril,29,2019,abril,29
2019,abril,29,2018,maio,2,2018,abril,30,2019,abril,29
2019,abril,29,2018,maio,5,2018,maio,3,2019,abril,29
2019,abril,29,2018,junho,18,2018,junho,16,2019,abril,29
2019,abril,29,2018,junho,19,2018,junho,17,2019,abril,29
2019,abril,29,2018,agosto,12,2018,agosto,10,2019,abril,29
2019,abril,30,2018,maio,2,2018,abril,30,2019,abril,30
2019,abril,30,2018,maio,5,2018,maio,3,2019,abril,30
2019,abril,30,2018,maio,7,2018,maio,5,2019,abril,30
2019,maio,3,2018,maio,5,2018,maio,3,2019,maio,3
2019,maio,3,2018,maio,6,2018,maio,4,2019,maio,3
2019,maio,3,2018,maio,7,2018,maio,5,2019,maio,3
2019,maio,4,2018,maio,6,2018,maio,4,2019,maio,4
2019,maio,4,2018,maio,7,2018,maio,5,2019,maio,4
2019,maio,4,2018,maio,8,2018,maio,6,2019,maio,4
2019,maio,4,2018,maio,13,2018,maio,11,2019,maio,4
2019,maio,4,2018,maio,23,2018,maio,21,2019,maio,4
2019,maio,4,2018,maio,27,2018,maio,25,2019,maio,4
2019,maio,4,2018,junho,2,2018,maio,31,2019,maio,4
2019,maio,4,2018,junho,4,2018,junho,2,2019,maio,4
2019,maio,5,2018,maio,7,2018,maio,5,2019,maio,5
2019,maio,5,2018,maio,8,2018,maio,6,2019,maio,5
2019,maio,5,2018,maio,13,2018,maio,11,2019,maio,5
2019,maio,6,2018,maio,8,2018,maio,6,2019,maio,6
2019,maio,6,2018,maio,9,2018,maio,7,2019,maio,6
2019,maio,7,2018,maio,9,2018,maio,7,2019,maio,7
2019,maio,7,2018,maio,12,2018,maio,10,2019,maio,7
2019,maio,10,2018,maio,12,2018,maio,10,2019,maio,10
2019,maio,10,2018,maio,13,2018,maio,11,2019,maio,10
2019,maio,11,2018,maio,12,2018,maio,10,2019,maio,11
2019,maio,11,2018,maio,13,2018,maio,11,2019,maio,11
2019,maio,11,2018,maio,14,2018,maio,12,2019,maio,11
2019,maio,11,2018,maio,15,2018,maio,13,2019,maio,11
2019,maio,11,2018,junho,3,2018,junho,1,2019,maio,11
2019,maio,12,2018,maio,14,2018,maio,12,2019,maio,12
2019,maio,12,2018,maio,15,2018,maio,13,2019,maio,12
2019,maio,13,2018,maio,15,2018,maio,13,2019,maio,13
2019,maio,13,2018,maio,16,2018,maio,14,2019,maio,13
2019,maio,14,2018,maio,16,2018,maio,14,2019,maio,14
2019,maio,14,2018,maio,19,2018,maio,17,2019,maio,14
2019,maio,14,2018,maio,20,2018,maio,18,2019,maio,14
2019,maio,15,2018,maio,19,2018,maio,17,2019,maio,15
2019,maio,17,2018,maio,19,2018,maio,17,2019,maio,17
2019,maio,17,2018,maio,21,2018,maio,19,2019,maio,17
2019,maio,18,2018,maio,20,2018,maio,18,2019,maio,18
2019,maio,18,2018,maio,21,2018,maio,19,2019,maio,18
2019,maio,19,2018,maio,21,2018,maio,19,2019,maio,19
2019,maio,19,2018,maio,23,2018,maio,21,2019,maio,19
2019,maio,20,2018,maio,22,2018,maio,20,2019,maio,20
2019,maio,20,2018,maio,23,2018,maio,21,2019,maio,20
2019,maio,20,2018,maio,27,2018,maio,25,2019,maio,20
2019,maio,20,2018,maio,28,2018,maio,26,2019,maio,20
2019,maio,20,2018,junho,6,2018,junho,4,2019,maio,20
2019,maio,21,2018,maio,23,2018,maio,21,2019,maio,21
2019,maio,21,2018,maio,27,2018,maio,25,2019,maio,21
2019,maio,21,2018,maio,30,2018,maio,28,2019,maio,21
2019,maio,25,2018,maio,27,2018,maio,25,2019,maio,25
2019,maio,25,2018,maio,28,2018,maio,26,2019,maio,25
2019,maio,25,2018,maio,30,2018,maio,28,2019,maio,25
2019,maio,26,2018,maio,27,2018,maio,25,2019,maio,26
2019,maio,26,2018,maio,28,2018,maio,26,2019,maio,26
2019,maio,26,2018,maio,29,2018,maio,27,2019,maio,26
2019,maio,26,2018,maio,30,2018,maio,28,2019,maio,26
2019,maio,27,2018,maio,29,2018,maio,27,2019,maio,27
2019,maio,27,2018,maio,30,2018,maio,28,2019,maio,27
2019,maio,27,2018,junho,2,2018,maio,31,2019,maio,27
2019,maio,27,2018,junho,3,2018,junho,1,2019,maio,27
2019,maio,28,2018,maio,30,2018,maio,28,2019,maio,28
2019,maio,28,2018,junho,4,2018,junho,2,2019,maio,28
2019,maio,28,2018,junho,6,2018,junho,4,2019,maio,28
2019,maio,31,2018,junho,2,2018,maio,31,2019,maio,31
2019,maio,31,2018,junho,3,2018,junho,1,2019,maio,31
2019,maio,31,2018,junho,4,2018,junho,2,2019,maio,31
2019,junho,1,2018,junho,3,2018,junho,1,2019,junho,1
2019,junho,1,2018,junho,4,2018,junho,2,2019,junho,1
2019,junho,2,2018,junho,4,2018,junho,2,2019,junho,2
2019,junho,2,2018,junho,5,2018,junho,3,2019,junho,2
2019,junho,3,2018,junho,5,2018,junho,3,2019,junho,3
2019,junho,3,2018,junho,6,2018,junho,4,2019,junho,3
2019,junho,4,2018,junho,5,2018,junho,3,2019,junho,4
2019,junho,4,2018,junho,6,2018,junho,4,2019,junho,4
2019,junho,4,2018,junho,9,2018,junho,7,2019,junho,4
2019,junho,4,2018,junho,10,2018,junho,8,2019,junho,4
2019,junho,7,2018,junho,6,2018,junho,4,2019,junho,7
2019,junho,7,2018,junho,7,2018,junho,5,2019,junho,7
2019,junho,7,2018,junho,9,2018,junho,7,2019,junho,7
2019,junho,8,2018,junho,9,2018,junho,7,2019,junho,8
2019,junho,8,2018,junho,10,2018,junho,8,2019,junho,8
2019,junho,8,2018,junho,11,2018,junho,9,2019,junho,8
2019,junho,9,2018,junho,10,2018,junho,8,2019,junho,9
2019,junho,9,2018,junho,11,2018,junho,9,2019,junho,9
2019,junho,10,2018,junho,11,2018,junho,9,2019,junho,10
2019,junho,10,2018,junho,12,2018,junho,10,2019,junho,10
2019,junho,11,2018,junho,9,2018,junho,7,2019,junho,11
2019,junho,11,2018,junho,10,2018,junho,8,2019,junho,11
2019,junho,11,2018,junho,12,2018,junho,10,2019,junho,11
2019,junho,11,2018,junho,13,2018,junho,11,2019,junho,11
2019,junho,11,2018,junho,18,2018,junho,16,2019,junho,11
2019,junho,11,2018,julho,8,2018,julho,6,2019,junho,11
2019,junho,13,2018,agosto,15,2018,agosto,13,2019,junho,13
2019,junho,14,2018,junho,9,2018,junho,7,2019,junho,14
2019,junho,14,2018,junho,13,2018,junho,11,2019,junho,14
2019,junho,14,2018,junho,16,2018,junho,14,2019,junho,14
2019,junho,14,2018,junho,17,2018,junho,15,2019,junho,14
2019,junho,14,2018,junho,23,2018,junho,21,2019,junho,14
2019,junho,14,2018,junho,27,2018,junho,25,2019,junho,14
2019,junho,15,2018,junho,16,2018,junho,14,2019,junho,15
2019,junho,15,2018,junho,17,2018,junho,15,2019,junho,15
2019,junho,15,2018,junho,18,2018,junho,16,2019,junho,15
2019,junho,15,2018,junho,19,2018,junho,17,2019,junho,15
2019,junho,15,2018,junho,23,2018,junho,21,2019,junho,15
2019,junho,16,2018,junho,9,2018,junho,7,2019,junho,16
2019,junho,16,2018,junho,18,2018,junho,16,2019,junho,16
2019,junho,16,2018,junho,19,2018,junho,17,2019,junho,16
2019,junho,16,2018,junho,23,2018,junho,21,2019,junho,16
2019,junho,16,2018,junho,26,2018,junho,24,2019,junho,16
2019,junho,16,2018,junho,27,2018,junho,25,2019,junho,16
2019,junho,16,2018,junho,30,2018,junho,28,2019,junho,16
2019,junho,17,2018,junho,19,2018,junho,17,2019,junho,17
2019,junho,17,2018,junho,23,2018,junho,21,2019,junho,17
2019,junho,17,2018,junho,27,2018,junho,25,2019,junho,17
2019,junho,17,2018,junho,30,2018,junho,28,2019,junho,17
2019,junho,19,2018,junho,21,2018,junho,19,2019,junho,19
2019,junho,19,2018,junho,23,2018,junho,21,2019,junho,19
2019,junho,21,2018,junho,23,2018,junho,21,2019,junho,21
2019,junho,21,2018,junho,24,2018,junho,22,2019,junho,21
2019,junho,21,2018,junho,26,2018,junho,24,2019,junho,21
2019,junho,22,2018,junho,24,2018,junho,22,2019,junho,22
2019,junho,22,2018,junho,26,2018,junho,24,2019,junho,22
2019,junho,23,2018,junho,23,2018,junho,21,2019,junho,23
2019,junho,23,2018,junho,24,2018,junho,22,2019,junho,23
2019,junho,23,2018,junho,25,2018,junho,23,2019,junho,23
2019,junho,23,2018,junho,26,2018,junho,24,2019,junho,23
2019,junho,23,2018,junho,27,2018,junho,25,2019,junho,23
2019,junho,24,2018,junho,24,2018,junho,22,2019,junho,24
2019,junho,24,2018,junho,25,2018,junho,23,2019,junho,24
2019,junho,24,2018,junho,26,2018,junho,24,2019,junho,24
2019,junho,24,2018,junho,27,2018,junho,25,2019,junho,24
2019,junho,25,2018,junho,24,2018,junho,22,2019,junho,25
2019,junho,25,2018,junho,26,2018,junho,24,2019,junho,25
2019,junho,25,2018,junho,27,2018,junho,25,2019,junho,25
2019,junho,26,2018,junho,28,2018,junho,26,2019,junho,26
2019,junho,28,2018,junho,30,2018,junho,28,2019,junho,28
2019,junho,28,2018,julho,1,2018,junho,29,2019,junho,28
2019,junho,29,2018,junho,30,2018,junho,28,2019,junho,29
2019,junho,29,2018,julho,1,2018,junho,29,2019,junho,29
2019,junho,29,2018,julho,2,2018,junho,30,2019,junho,29
2019,junho,30,2018,julho,1,2018,junho,29,2019,junho,30
2019,junho,30,2018,julho,2,2018,junho,30,2019,junho,30
2019,julho,5,2018,julho,7,2018,julho,5,2019,julho,5
2019,julho,6,2018,julho,8,2018,julho,6,2019,julho,6
2019,julho,7,2018,julho,9,2018,julho,7,2019,julho,7
2019,julho,7,2018,julho,10,2018,julho,8,2019,julho,7
2019,julho,7,2018,julho,14,2018,julho,12,2019,julho,7
2019,julho,8,2018,julho,10,2018,julho,8,2019,julho,8
2019,julho,8,2018,julho,11,2018,julho,9,2019,julho,8
2019,julho,8,2018,julho,16,2018,julho,14,2019,julho,8
2019,julho,9,2018,julho,11,2018,julho,9,2019,julho,9
2019,julho,12,2018,julho,14,2018,julho,12,2019,julho,12
2019,julho,12,2018,julho,15,2018,julho,13,2019,julho,12
2019,julho,12,2018,julho,16,2018,julho,14,2019,julho,12
2019,julho,12,2018,julho,30,2018,julho,28,2019,julho,12
2019,julho,13,2018,julho,15,2018,julho,13,2019,julho,13
2019,julho,13,2018,julho,16,2018,julho,14,2019,julho,13
2019,julho,13,2018,julho,17,2018,julho,15,2019,julho,13
2019,julho,14,2018,julho,8,2018,julho,6,2019,julho,14
2019,julho,14,2018,julho,16,2018,julho,14,2019,julho,14
2019,julho,14,2018,julho,17,2018,julho,15,2019,julho,14
2019,julho,15,2018,julho,17,2018,julho,15,2019,julho,15
2019,julho,15,2018,julho,18,2018,julho,16,2019,julho,15
2019,julho,16,2018,julho,17,2018,julho,15,2019,julho,16
2019,julho,16,2018,julho,18,2018,julho,16,2019,julho,16
2019,julho,16,2018,julho,21,2018,julho,19,2019,julho,16
2019,julho,19,2018,julho,18,2018,julho,16,2019,julho,19
2019,julho,19,2018,julho,21,2018,julho,19,2019,julho,19
2019,julho,19,2018,julho,22,2018,julho,20,2019,julho,19
2019,julho,19,2018,julho,23,2018,julho,21,2019,julho,19
2019,julho,20,2018,julho,21,2018,julho,19,2019,julho,20
2019,julho,20,2018,julho,22,2018,julho,20,2019,julho,20
2019,julho,20,2018,julho,24,2018,julho,22,2019,julho,20
2019,julho,21,2018,julho,22,2018,julho,20,2019,julho,21
2019,julho,21,2018,julho,23,2018,julho,21,2019,julho,21
2019,julho,22,2018,julho,24,2018,julho,22,2019,julho,22
2019,julho,22,2018,julho,25,2018,julho,23,2019,julho,22
2019,julho,22,2018,julho,30,2018,julho,28,2019,julho,22
2019,julho,22,2018,setembro,9,2018,setembro,7,2019,julho,22
2019,julho,23,2018,julho,25,2018,julho,23,2019,julho,23
2019,julho,23,2018,julho,28,2018,julho,26,2019,julho,23
2019,julho,26,2018,julho,28,2018,julho,26,2019,julho,26
2019,julho,26,2018,julho,29,2018,julho,27,2019,julho,26
2019,julho,26,2018,julho,31,2018,julho,29,2019,julho,26
2019,julho,27,2018,julho,29,2018,julho,27,2019,julho,27
2019,julho,27,2018,julho,30,2018,julho,28,2019,julho,27
2019,julho,27,2018,julho,31,2018,julho,29,2019,julho,27
2019,julho,28,2018,julho,30,2018,julho,28,2019,julho,28
2019,julho,28,2018,julho,31,2018,julho,29,2019,julho,28
2019,julho,28,2018,agosto,1,2018,julho,30,2019,julho,28
2019,julho,29,2018,julho,31,2018,julho,29,2019,julho,29
2019,julho,29,2018,agosto,1,2018,julho,30,2019,julho,29
2019,julho,29,2018,agosto,4,2018,agosto,2,2019,julho,29
2019,julho,30,2018,agosto,1,2018,julho,30,2019,julho,30
2019,julho,30,2018,agosto,4,2018,agosto,2,2019,julho,30
2019,agosto,2,2018,agosto,4,2018,agosto,2,2019,agosto,2
2019,agosto,2,2018,agosto,5,2018,agosto,3,2019,agosto,2
2019,agosto,3,2018,julho,22,2018,julho,20,2019,agosto,3
2019,agosto,3,2018,agosto,5,2018,agosto,3,2019,agosto,3
2019,agosto,3,2018,agosto,6,2018,agosto,4,2019,agosto,3
2019,agosto,4,2018,agosto,6,2018,agosto,4,2019,agosto,4
2019,agosto,5,2018,agosto,7,2018,agosto,5,2019,agosto,5
2019,agosto,6,2018,agosto,7,2018,agosto,5,2019,agosto,6
2019,agosto,6,2018,agosto,8,2018,agosto,6,2019,agosto,6
2019,agosto,6,2018,agosto,11,2018,agosto,9,2019,agosto,6
2019,agosto,9,2018,agosto,8,2018,agosto,6,2019,agosto,9
2019,agosto,9,2018,agosto,11,2018,agosto,9,2019,agosto,9
2019,agosto,9,2018,agosto,12,2018,agosto,10,2019,agosto,9
2019,agosto,9,2018,agosto,13,2018,agosto,11,2019,agosto,9
2019,agosto,10,2018,agosto,12,2018,agosto,10,2019,agosto,10
2019,agosto,10,2018,agosto,13,2018,agosto,11,2019,agosto,10
2019,agosto,11,2018,agosto,13,2018,agosto,11,2019,agosto,11
2019,agosto,11,2018,agosto,14,2018,agosto,12,2019,agosto,11
2019,agosto,12,2018,agosto,13,2018,agosto,11,2019,agosto,12
2019,agosto,12,2018,agosto,14,2018,agosto,12,2019,agosto,12
2019,agosto,12,2018,agosto,15,2018,agosto,13,2019,agosto,12
2019,agosto,12,2018,outubro,14,2018,outubro,12,2019,agosto,12
2019,agosto,13,2018,agosto,14,2018,agosto,12,2019,agosto,13
2019,agosto,13,2018,agosto,15,2018,agosto,13,2019,agosto,13
2019,agosto,13,2018,agosto,18,2018,agosto,16,2019,agosto,13
2019,agosto,13,2018,setembro,18,2018,setembro,16,2019,agosto,13
2019,agosto,16,2018,agosto,15,2018,agosto,13,2019,agosto,16
2019,agosto,16,2018,agosto,18,2018,agosto,16,2019,agosto,16
2019,agosto,16,2018,agosto,19,2018,agosto,17,2019,agosto,16
2019,agosto,16,2018,agosto,20,2018,agosto,18,2019,agosto,16
2019,agosto,17,2018,agosto,19,2018,agosto,17,2019,agosto,17
2019,agosto,17,2018,agosto,20,2018,agosto,18,2019,agosto,17
2019,agosto,18,2018,agosto,20,2018,agosto,18,2019,agosto,18
2019,agosto,18,2018,agosto,21,2018,agosto,19,2019,agosto,18
2019,agosto,19,2018,agosto,21,2018,agosto,19,2019,agosto,19
2019,agosto,19,2018,setembro,23,2018,setembro,21,2019,agosto,19
2019,agosto,20,2018,agosto,21,2018,agosto,19,2019,agosto,20
2019,agosto,20,2018,agosto,22,2018,agosto,20,2019,agosto,20
2019,agosto,20,2018,agosto,25,2018,agosto,23,2019,agosto,20
2019,agosto,22,2018,agosto,25,2018,agosto,23,2019,agosto,22
2019,agosto,23,2018,agosto,25,2018,agosto,23,2019,agosto,23
2019,agosto,23,2018,agosto,26,2018,agosto,24,2019,agosto,23
2019,agosto,23,2018,agosto,28,2018,agosto,26,2019,agosto,23
2019,agosto,24,2018,agosto,26,2018,agosto,24,2019,agosto,24
2019,agosto,24,2018,agosto,27,2018,agosto,25,2019,agosto,24
2019,agosto,25,2018,agosto,26,2018,agosto,24,2019,agosto,25
2019,agosto,25,2018,agosto,27,2018,agosto,25,2019,agosto,25
2019,agosto,25,2018,agosto,28,2018,agosto,26,2019,agosto,25
2019,agosto,26,2018,agosto,28,2018,agosto,26,2019,agosto,26
2019,agosto,26,2018,agosto,29,2018,agosto,27,2019,agosto,26
2019,agosto,26,2018,setembro,2,2018,agosto,31,2019,agosto,26
2019,agosto,26,2018,setembro,9,2018,setembro,7,2019,agosto,26
2019,agosto,27,2018,agosto,29,2018,agosto,27,2019,agosto,27
2019,agosto,31,2018,setembro,2,2018,agosto,31,2019,agosto,31
2019,agosto,31,2018,setembro,4,2018,setembro,2,2019,agosto,31
2019,setembro,1,2018,setembro,3,2018,setembro,1,2019,setembro,1
2019,setembro,1,2018,setembro,4,2018,setembro,2,2019,setembro,1
2019,setembro,2,2018,setembro,4,2018,setembro,2,2019,setembro,2
2019,setembro,2,2018,setembro,5,2018,setembro,3,2019,setembro,2
2019,setembro,2,2018,setembro,8,2018,setembro,6,2019,setembro,2
2019,setembro,2,2018,setembro,9,2018,setembro,7,2019,setembro,2
2019,setembro,3,2018,setembro,5,2018,setembro,3,2019,setembro,3
2019,setembro,3,2018,setembro,8,2018,setembro,6,2019,setembro,3
2019,setembro,6,2018,setembro,8,2018,setembro,6,2019,setembro,6
2019,setembro,6,2018,setembro,9,2018,setembro,7,2019,setembro,6
2019,setembro,6,2018,setembro,10,2018,setembro,8,2019,setembro,6
2019,setembro,7,2018,setembro,9,2018,setembro,7,2019,setembro,7
2019,setembro,7,2018,setembro,10,2018,setembro,8,2019,setembro,7
2019,setembro,8,2018,setembro,10,2018,setembro,8,2019,setembro,8
2019,setembro,8,2018,setembro,11,2018,setembro,9,2019,setembro,8
2019,setembro,8,2018,setembro,12,2018,setembro,10,2019,setembro,8
2019,setembro,9,2018,setembro,10,2018,setembro,8,2019,setembro,9
2019,setembro,9,2018,setembro,11,2018,setembro,9,2019,setembro,9
2019,setembro,9,2018,setembro,12,2018,setembro,10,2019,setembro,9
2019,setembro,10,2018,setembro,11,2018,setembro,9,2019,setembro,10
2019,setembro,10,2018,setembro,12,2018,setembro,10,2019,setembro,10
2019,setembro,10,2018,setembro,15,2018,setembro,13,2019,setembro,10
2019,setembro,10,2018,setembro,19,2018,setembro,17,2019,setembro,10
2019,setembro,12,2018,setembro,15,2018,setembro,13,2019,setembro,12
2019,setembro,13,2018,setembro,15,2018,setembro,13,2019,setembro,13
2019,setembro,13,2018,setembro,16,2018,setembro,14,2019,setembro,13
2019,setembro,14,2018,setembro,12,2018,setembro,10,2019,setembro,14
2019,setembro,14,2018,setembro,16,2018,setembro,14,2019,setembro,14
2019,setembro,14,2018,setembro,17,2018,setembro,15,2019,setembro,14
